"item_type","name","information_text","references"
"FREIGHT_CAR","FRS 621753","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621760","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621765","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621768","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621769","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621770","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621777","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621783","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621803","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621805","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621809","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621820","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621834","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621838","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621859","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621862","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621877","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621887","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621890","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621895","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621896","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621909","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621916","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621928","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621933","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621940","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621953","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621954","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621970","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621971","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621985","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 621986","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622003","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622008","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622019","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622027","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622040","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622041","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622050","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622056","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622059","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622087","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622090","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622092","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622103","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622116","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622119","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622126","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622156","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622171","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622178","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622181","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622182","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622188","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622205","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622212","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622217","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622219","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622224","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622229","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622240","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622241","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622246","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622250","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622271","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622272","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622274","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622289","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 622297","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","GPR 622785","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FHS 609665","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FNP 609707","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FNP 609760","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FNP 609774","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FNP 609789","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","GQR 609975","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FNR 610419","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610479","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610498","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610520","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610526","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610598","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610804","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610889","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610907","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610924","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 610985","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","FRS 611013","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","GHS 614339","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","GNR 614365","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","GNR 614372","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PNR 616100","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PER 616121","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PNR 616126","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PNR 616132","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PES 616154","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PES 616164","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PES 616174","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
"FREIGHT_CAR","PES 616234","Vagão arrendado inservível, substituído da malha inativa da MRS (ANTT - portaria nº89 de 5 de Abril de 2011 - Anexo I)","http://vfco.brazilia.jor.br/ferrovias/estrada.de.ferro.central.do.brasil/2011-04-05-portaria-089-ANTT.shtml"
