"LOCOMOTIVE","G22U 904377","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904380","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904381","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904383","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904385","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904386","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904387","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904391","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904392","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904395","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904396","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904397","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904399","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904403","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904404","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904405","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904412","Locomotiva adaptada para M1 (com plug)","https://pt.wikipedia.org/wiki/EMD_G22U"
